STATEID	STATE	NUMREC	TOTBEG	ENNOINC	ENINC	OTHEN	ENUNK	TOTEN	EXCOM	EXINCNEW	EXINCURR	EXTREAT	EXINCOTH	EXINCUNK	EXABSND	EXWRNT	EXTRANS	EXDTH	EXOTHCOM	EXUNSAT	EXOTH	EXUNK	TOTEX	TOTEND	INORCASE	MALE	FEML	GENDUNK	TOTGEND	WHITE	BLACK	HISP	AMINALK	ASIAN	HAWPAC	TWORACE	ADDRACE	UNKRACE	TOTRACE	FELONY	MISD	OTHSROFF	SROFFUNK	TOTSROFF	DMVIOL	SXASLT	OTHVIOL	PROPERTY	DRUG	DUI	TRAF	OTHOFF	OFFUNK	TOTOFF	OUTST	OUTSTNUM	OUTSTIN	ANST	ANSTNUM	REPTPREV	HLDFAC	PAROLE	JAIL	PRISON	CBCF	ICE	DIRECT	SPLIT	SPNDEXC	SPNDIMP	OTHSUP	SUPUNK	TOTSUP	ACTIVE	RESTX	FINONLY	INACTIVE	ABSND	WRNT	OUTJURS	OTHSTAT	STATUNK	TOTSTAT	GPS	GPSNUM	GPSSXNUM	IMPEN	IMPEX	UNKEN	UNKEX	UNKINCASE	UNKGEND	UNKRACE2	UNKSROFF	UNKSROFF2	UNKSUP	UNKSTAT	INDS	CASES	OUTSTINCL	OUTSTEXCL	ESTOTBEG	ESENNOINC	ESENINC	ESOTHEN	ESENUNK	ESTOTEN	ESEXCOM	ESEXINCNEW	ESEXINCURR	ESEXTREAT	ESEXINCOTH	ESEXINCUNK	ESEXABSND	ESEXWRNT	ESEXTRANS	ESEXDTH	ESEXOTHCOM	ESEXUNSAT	ESEXOTH	ESEXUNK	ESTOTEX	ESTOTEND	ESMALE	ESFEML	ESGENDUNK	ESTOTGEND	ESWHITE	ESBLACK	ESHISP	ESAMINALK	ESASIAN	ESHAWPAC	ESTWORACE	ESADDRACE	ESUNKRACE	ESTOTRACE	ESFELONY	ESMISD	ESOTHSROFF	ESSROFFUNK	ESTOTSROFF	ESDMVIOL	ESSXASLT	ESOTHVIOL	ESPROPERTY	ESDRUG	ESDUI	ESTRAF	ESOTHOFF	ESOFFUNK	ESTOTOFF	ESOUTSTNUM	ESANSTNUM	ESPAROLE	ESJAIL	ESPRISON	ESCBCF	ESICE	ESDIRECT	ESSPLIT	ESSPNDEXC	ESSPNDIMP	ESOTHSUP	ESSUPUNK	ESTOTSUP	ESACTIVE	ESRESTX	ESFINONLY	ESINACTIVE	ESABSND	ESWRNT	ESOUTJURS	ESOTHSTAT	ESSTATUNK	ESTOTSTAT	ESGPSNUM	ESGPSSXNUM	SUPVRATE
29	MO	2	44762	15684	5049	4394	0	25127	11102	935	3701	939	18	-9	8766	-9	-9	431	-9	-9	-9	198	26090	43799	1	31438	12284	77	43799	32795	9816	750	134	153	-9	-9	0	151	43799	42696	957	-9	146	43799	1339	886	4446	12978	15559	3530	896	4088	77	43799	1	3010	1	-9	-9	-9	1	-9	-9	-9	-9	-9	-9	-9	23097	19166	1459	77	43799	39485	-9	-9	-9	736	491	3010	0	77	43799	1	50	23	25200	26100	0	0	77	0	0	0	0	0	0	43722	0	3010	0	2	2	2	2	0	2	2	2	2	2	2	0	2	0	0	2	0	0	0	2	2	2	2	2	0	2	2	2	2	2	2	0	0	0	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	0	2	2	0	0	0	0	0	0	0	0	2	2	2	0	2	2	0	0	0	2	2	2	0	0	2	0	0	928
30	MT	4	8818	2152	1129	0	1163	4444	1570	310	753	4	54	0	17	0	0	56	0	0	188	1191	4143	9132	3	6881	2251	0	9132	6993	167	-9	1211	45	0	0	43	673	9132	8480	652	0	0	9132	295	581	1058	1947	2340	989	8	1457	457	9132	1	736	1	-9	-9	1	1	-9	340	222	14	-9	5015	3496	164	0	0	457	9132	7001	35	10	0	653	19	736	221	457	9132	1	35	5	4400	4100	0	0	0	0	0	0	0	0	0	8868	264	736	0	2	3	3	2	2	2	2	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	2	2	0	2	2	2	2	2	2	2	3	3	2	2	2	3	3	3	3	3	3	3	3	2	2	3	0	1	3	3	2	2	3	2	3	3	2	2	2	3	3	3	3	3	3	3	2	2	2	0	0	1115
31	NE	1	12626	8964	583	404	0	9951	9723	1694	10	0	0	0	0	0	51	56	4	789	97	1	12425	13489	1	9824	3648	17	13489	9276	1721	1895	453	134	-8	-8	0	10	13489	4778	8211	-9	500	13489	1007	262	1138	1815	1862	4069	1101	2206	29	13489	1	383	2	1	650	2	1	-9	-9	-9	-9	-9	12912	577	-8	-8	0	0	13489	13106	-8	-9	-8	-8	-8	383	0	0	13489	1	-9	-8	10000	12400	0	0	0	0	0	0	0	0	0	13489	0	0	383	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	2	2	2	0	2	2	1	1	1	1	1	1	1	1	1	2	2	1	0	0	0	0	0	2	2	0	0	0	0	2	2	0	0	0	0	0	2	0	0	2	0	0	937
32	NV	1	13724	-9	-9	0	5724	5724	2794	0	0	0	0	0	14	0	0	405	-8	2201	-8	0	5414	13724	1	9959	3765	0	13724	-9	-9	-9	-9	-9	-9	-9	0	13724	13724	10023	3701	0	0	13724	-9	-9	-9	-9	-9	-9	-9	0	13724	13724	1	1415	2	2	-8	2	2	-8	-8	-8	-8	-8	-8	-9	12214	-8	1510	0	13724	8659	-9	-9	116	2561	-9	1415	0	973	13724	2	-8	-8	5700	5400	0	0	0	0	0	0	0	0	0	13724	0	0	1415	1	0	0	2	2	2	1	2	2	2	2	2	2	2	2	1	0	1	0	2	2	1	1	1	2	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	1	0	1	1	1	1	0	0	601
33	NH	1	3861	2425	83	0	0	2508	2242	-9	170	-8	-8	-8	-9	-9	-9	18	-8	-8	-8	0	2430	3939	1	2824	1115	0	3939	3630	123	81	3	17	1	-8	23	61	3939	2624	1297	9	9	3939	-9	46	789	1308	1449	-9	-9	347	0	3939	1	136	1	1	136	2	2	-8	-8	-8	-8	-8	3939	-9	-9	-9	0	0	3939	3803	-9	0	0	-9	-9	136	0	0	3939	2	-8	-8	2500	2400	0	0	0	0	0	0	0	0	0	3939	0	136	0	2	2	2	0	0	2	2	0	2	0	0	0	0	0	0	2	0	0	0	2	2	2	2	2	0	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	0	2	2	2	2	0	0	2	2	2	2	2	0	0	0	0	0	2	0	0	0	0	0	2	2	0	2	2	0	0	2	2	2	2	0	0	366
34	NJ	1	136137	-9	-9	0	32456	32456	-9	-9	-9	-9	-9	-9	6	-9	-9	20	-9	-9	-9	27978	28004	140589	1	105447	34872	270	140589	62056	47909	13344	124	2113	-9	-9	1	15042	140589	57919	81352	-9	1318	140589	3031	1863	13492	34289	41789	6929	1914	34524	2758	140589	1	1410	1	2	-8	2	2	-8	-8	-8	-8	-8	-9	-9	-9	-9	-9	140589	140589	93840	0	38329	0	179	-8	1863	6378	0	140589	2	-8	-8	32500	28000	0	0	0	0	0	0	0	0	0	140589	0	1410	0	2	0	0	0	2	2	0	0	0	0	0	0	2	0	0	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	2	0	2	0	2	2	0	2	0	0	2015
35	NM	2	13778	5891	141	-9	256	6288	8585	-9	732	-9	-9	-9	2907	1092	4	73	-9	-9	-9	222	13615	12714	3	9079	3587	48	12714	3832	595	6566	1045	30	15	2	0	629	12714	9344	3133	0	237	12714	4209	491	100	1836	3053	1444	820	557	204	12714	1	523	1	2	-8	1	1	1165	-9	-9	-9	1	7984	1898	-9	-9	0	2832	12714	7714	-9	-9	2017	-9	-9	527	0	2456	12714	1	51	-9	12600	13600	0	0	0	0	0	0	0	0	0	10486	2228	523	0	3	2	2	0	2	2	3	0	1	0	0	0	2	1	2	2	0	0	0	2	2	3	3	2	0	3	2	2	2	2	2	2	0	0	2	3	2	2	0	2	3	2	2	2	2	2	0	2	2	2	3	2	0	2	0	0	0	2	2	2	0	0	0	3	3	2	0	0	2	0	0	2	0	3	3	0	0	798
36	NY	1	101789	20246	5580	-9	668	26494	17973	-9	-9	-9	-9	-9	-9	-9	-9	447	-9	-9	-9	11935	30355	97928	1	75618	21587	723	97928	44606	27880	19902	418	1223	0	0	1316	2583	97928	47814	45672	109	4333	97928	-9	4260	14448	19654	15594	22287	2427	14996	4262	97928	1	1788	1	2	-8	1	-9	-9	-9	-9	-9	-9	61065	23967	0	4160	-9	8736	97928	81296	-9	-9	-9	-9	14844	1788	0	0	97928	1	452	-9	26500	30400	0	0	0	0	0	0	0	0	0	97928	0	1788	0	2	2	2	0	2	2	2	0	0	0	0	0	0	0	0	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	2	2	0	2	2	2	0	0	0	0	2	2	2	2	2	0	0	628
37	NC	1	85634	48857	138	0	0	48995	18768	3015	3825	-8	-8	-8	8275	-8	-8	656	8639	8078	-8	907	52163	82466	1	60123	22343	0	82466	41280	35335	3162	1826	308	64	-8	0	491	82466	37591	44739	0	136	82466	2352	2027	8892	26527	19267	14045	4080	2477	2799	82466	1	940	1	2	-8	2	1	33	-8	-8	-8	-8	-8	-9	7123	75343	0	0	82466	69632	8005	-9	-9	3889	-9	940	0	0	82466	1	1677	236	49000	52200	0	0	0	0	0	0	0	0	0	82466	0	940	0	2	2	2	0	0	2	2	2	2	0	0	0	2	0	0	2	2	2	0	2	2	2	2	2	0	2	2	2	2	2	2	2	0	0	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	0	0	0	0	0	2	2	2	2	2	2	2	0	0	2	0	2	0	2	2	0	0	1044
38	ND	1	6343	4591	-9	0	0	4591	2304	736	1156	-9	-9	-9	314	0	0	69	-9	-9	-9	14	4593	6341	1	4783	1558	0	6341	4587	486	253	996	19	-9	-9	0	0	6341	5703	495	143	0	6341	256	387	898	1578	2318	383	29	381	111	6341	1	658	1	2	-8	2	1	-9	-9	-9	-9	-9	0	0	5388	953	0	0	6341	5683	-9	-9	-9	-9	-9	658	0	0	6341	1	80	74	4600	4600	0	0	0	0	0	0	0	0	0	6341	0	658	0	2	2	0	0	0	2	2	2	2	0	0	0	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	2	2	2	2	2	2	0	0	0	0	0	2	0	0	2	0	0	1090
39	OH	181	236375	43685	9795	17833	50982	122295	50642	3033	8290	1722	527	598	3849	2288	1872	958	3342	5380	4008	36941	123450	236754	3	108296	44615	83843	236754	66717	32826	2715	75	235	8	257	237	133684	236754	49981	98861	2371	85541	236754	6346	1683	5646	15204	14400	11741	4599	8101	169034	236754	1	3365	3	1	1032	1	1	509	1129	149	1585	-9	47731	6175	7482	713	1031	173622	236754	79361	1329	1658	10569	3432	18575	4146	2158	115526	236754	1	1794	12	135800	137800	0	0	21839	0	0	0	0	0	0	134888	80027	3364	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	2624
40	OK	3	31281	7812	3622	0	1570	13004	8458	463	785	-9	-9	-9	-9	-9	-9	146	-9	109	-9	762	10723	33562	3	17066	5281	11215	33562	12913	4332	1905	1996	93	24	-9	76	12223	33562	22347	2000	0	9215	33562	540	1621	3332	2905	8560	1104	273	4012	11215	33562	1	1509	1	1	1763	1	1	-9	-9	-9	-9	-9	2000	4544	13512	3801	490	9215	33562	19782	-9	-9	-9	3056	-9	1509	0	9215	33562	1	-9	-9	13000	10700	0	0	0	0	0	0	0	0	0	22347	11215	1509	0	2	2	2	0	0	2	2	2	2	0	0	0	0	0	0	2	0	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	2	2	2	2	2	2	2	2	0	0	0	2	0	2	0	2	2	0	0	1129
41	OR	1	35938	6761	6389	864	14014	28028	7391	479	4010	0	0	0	125	0	20	142	0	134	1353	13654	27308	36658	1	28090	8568	0	36658	28080	2332	4654	544	561	17	-9	0	470	36658	24862	9747	1689	360	36658	1068	1618	5988	6451	9928	4235	-9	7010	360	36658	1	708	1	2	-8	1	1	286	54	-9	-9	-9	36658	-9	-9	-9	0	0	36658	21583	-9	-9	44	13937	26	708	-9	360	36658	1	1	0	28000	27300	0	0	0	0	0	0	0	0	0	36658	0	708	0	2	1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	1	1	1	1	1	1	3	2	1	1	1	1	1	1	1	0	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	1	1	1	1	0	1	1	0	0	1127
42	PA	2	183868	92499	0	1592	0	94091	73629	10954	3390	0	0	0	1127	35	0	1122	262	619	6329	0	97467	180492	1	132610	47882	0	180492	103799	59948	12576	123	1202	22	190	585	2047	180492	64068	108144	8122	158	180492	-9	4298	21988	39692	38250	33708	60	41529	967	180492	1	38	1	1	-9	2	1	-9	762	34	2	1	6116	0	0	0	0	174376	180492	149582	0	0	17800	13072	0	38	0	0	180492	1	140	14	94100	97500	0	0	0	0	0	0	0	0	0	180492	0	38	0	3	3	2	2	3	3	3	3	3	2	2	2	3	2	2	3	2	2	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	3	2	3	3	2	3	3	3	2	0	2	2	2	2	2	2	2	2	2	2	3	3	3	2	2	3	3	2	2	3	3	3	0	0	1783
44	RI	1	23920	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	22781	1	19137	3593	51	22781	12021	4695	4844	139	237	-9	-9	252	593	22781	17592	4258	931	0	22781	2423	1121	3094	2231	5427	404	410	7671	0	22781	1	931	1	2	-8	2	1	-8	-9	2087	-9	-9	-9	-9	-9	-9	0	22781	22781	12689	-9	-9	6440	-9	2355	931	366	0	22781	1	-9	-9	4700	5800	-9	-9	0	0	0	0	0	0	0	22781	0	931	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	2	0	0	0	0	0	0	0	2	2	2	0	0	2	0	2	2	2	2	2	0	0	2680
45	SC	1	33652	11745	1738	0	0	13483	10856	478	2876	0	0	0	0	0	0	227	0	0	64	0	14501	32634	1	25107	7527	0	32634	16048	15890	507	48	58	0	0	83	0	32634	22165	10360	106	3	32634	1479	380	1012	16020	3137	-9	0	10606	0	32634	1	1033	1	2	-8	2	1	126	-9	-9	-9	-9	0	5719	26219	696	0	0	32634	23241	0	0	3162	5157	41	1033	0	0	32634	1	242	156	13500	14500	0	0	0	0	0	0	0	0	0	32634	0	1033	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	0	2	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	839
46	SD	1	6959	-9	-9	0	3311	3311	1638	-9	-9	-9	-9	735	-9	-9	-9	-9	284	-9	-9	1003	3660	6610	1	-9	-9	6610	6610	-9	-9	-9	-9	-9	-9	-9	-9	6610	6610	5559	1051	0	0	6610	-9	-9	-9	-9	-9	-9	-9	0	6610	6610	1	559	1	2	-8	2	2	-8	-8	-8	-8	-8	-9	-9	-9	-9	0	6610	6610	6051	-9	-9	-9	-9	-9	559	0	0	6610	2	-8	-8	3300	3700	0	0	0	0	0	0	0	0	0	6610	0	559	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1009
47	TN	3	62829	18820	4630	253	0	23703	15042	3051	4216	0	0	0	325	0	53	457	13	0	274	0	23431	62609	3	45902	16701	6	62609	38713	21591	1902	77	318	5	0	0	3	62609	58321	4288	0	0	62609	940	1222	8058	14517	15280	1954	494	3560	16584	62609	1	1955	1	1	3396	1	1	100	2537	455	-9	113	38954	2107	1822	11164	8525	37	62609	45842	1016	0	0	7095	6045	2603	0	8	62609	1	377	352	23700	23400	0	0	0	0	0	0	0	0	0	58320	4289	1955	0	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	2	3	2	3	3	3	3	3	1	3	3	3	3	3	3	3	3	3	3	3	3	0	0	1209
48	TX	1	378514	-9	-9	0	144055	144055	96279	-9	-9	-9	-8	44697	-9	-9	-9	1727	-8	-8	5581	0	148284	374285	1	275370	98808	107	374285	146770	75424	146298	847	3463	-9	-9	1376	107	374285	225935	148350	0	0	374285	21944	12060	40406	78181	94552	87997	-9	39038	107	374285	1	6578	1	1	4209	2	1	2694	4323	3825	3035	-9	-9	-9	-9	-9	0	374285	374285	258527	-9	-9	2817	55839	-9	6578	50524	0	374285	1	-9	-9	144100	148300	0	0	0	0	0	0	0	0	0	374285	0	6578	0	2	0	0	0	2	2	2	0	0	0	0	2	0	0	0	2	0	0	2	0	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	0	0	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	2	0	0	2	2	0	2	2	0	2	0	0	1805
49	UT	1	12164	2079	3537	0	0	5616	2097	381	362	0	0	0	8	0	896	112	0	1636	59	0	5551	12229	1	8976	3253	0	12229	8467	623	1329	395	117	194	0	0	1104	12229	9535	2681	0	13	12229	357	901	1738	3476	3755	905	316	760	21	12229	1	352	1	2	-8	1	1	-8	1989	58	79	27	2681	0	9535	0	0	13	12229	9994	0	0	0	1825	57	353	0	0	12229	1	-9	-9	5600	5600	0	0	0	0	0	0	0	0	0	12229	0	352	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	568
50	VT	1	5164	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	4904	1	3676	1223	5	4904	4462	207	9	26	34	0	0	0	166	4904	1986	2905	0	13	4904	723	469	1070	1042	378	904	318	0	0	4904	1	306	2	1	197	2	1	-9	-9	213	-9	-9	-9	-9	-9	-9	0	4904	4904	-9	-9	-9	-9	-9	-9	-9	0	4904	4904	1	53	33	2900	3200	-9	-9	0	0	0	0	0	0	0	4904	0	0	306	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	2	0	0	969
51	VA	1	55472	23270	10627	0	0	33897	9861	0	0	0	0	7414	0	80	13691	589	5723	0	0	174	37532	60821	1	45638	15142	41	60821	33169	26076	1144	45	289	-9	-9	-9	98	60821	60821	0	0	0	60821	-9	2959	11815	26256	15974	1692	1331	101	693	60821	1	6117	2	2	-8	2	1	-8	-8	-8	535	-8	-9	-9	-9	-9	0	60821	60821	58763	0	0	0	1370	0	0	535	153	60821	1	380	284	33900	37500	0	0	0	0	0	0	0	0	0	60821	0	0	6117	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	2	2	2	0	0	0	2	0	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	927
53	WA	32	93953	3282	7349	6906	20432	37969	14627	811	589	18	167	17	11	1847	5	185	584	1740	1540	14967	37108	89317	3	41004	12464	35849	89317	22252	5539	1410	1167	1395	47	4	7783	49720	89317	14762	35041	2062	37452	89317	2049	1512	3397	3595	6560	5193	1406	1849	63756	89317	1	180	3	1	1294	1	1	41	1252	1018	-9	34	17262	1506	6111	1068	352	63018	89317	26826	5866	0	3352	5330	4658	173	303	42809	89317	1	697	159	41600	46000	0	0	5906	0	0	0	0	0	0	52922	30489	176	2	3	3	3	3	3	3	3	3	3	2	2	2	2	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	2	2	2	2	3	3	3	3	2	3	3	3	2	2	3	2	3	3	3	3	3	0	0	1565
54	WV	1	7008	-9	-9	-9	-9	-9	-9	323	558	-9	-9	-9	658	-9	-9	-9	-9	-9	-9	0	1539	6523	1	4572	1950	1	6523	5833	533	49	0	9	4	39	10	46	6523	4173	754	0	1596	6523	-9	506	-9	-9	-9	-9	-9	0	6017	6523	1	244	1	2	-8	2	1	-9	-9	2	-9	-9	4609	316	-9	-9	0	1598	6523	-9	-9	-9	-9	-9	-9	244	0	6279	6523	1	46	46	1100	1500	-9	0	0	0	0	0	0	0	0	6523	0	244	0	2	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	0	2	0	0	0	0	0	0	2	2	2	0	2	2	2	2	2	2	2	0	0	0	2	2	0	0	0	0	0	0	2	0	2	2	0	0	448
55	WI	1	46183	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	6176	-9	-9	175	-9	-9	-9	0	6351	44489	1	33577	10912	0	44489	30706	8879	2336	1864	-9	-9	-9	525	179	44489	23863	20610	16	0	44489	257	2235	8859	11658	9453	3916	558	7553	0	44489	1	1457	1	2	-8	2	1	-8	-9	-8	-8	-9	-9	-9	-9	-9	0	44489	44489	36856	-9	-9	-9	6176	-9	1457	0	0	44489	1	-9	-9	22900	24600	-9	0	0	0	0	0	0	0	0	44489	0	1457	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	2	2	2	2	0	2	2	2	2	2	0	0	0	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	2	0	2	0	0	2	0	0	988
56	WY	1	4860	2428	136	0	0	2564	1463	167	532	0	0	0	398	0	17	33	0	148	0	0	2758	4666	1	3278	1385	3	4666	3837	105	422	186	-9	-9	34	29	53	4666	3295	1340	0	31	4666	377	246	272	913	1718	783	18	291	48	4666	1	569	1	2	-8	2	1	-8	-8	-8	91	-8	0	266	3471	881	0	48	4666	3962	0	0	0	49	86	569	0	0	4666	1	9	3	2600	2800	0	0	0	0	0	0	0	0	0	0	4666	569	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	1046
