STATEID	STATE	NUMREC	TOTBEG	ENNOINC	ENINC	OTHEN	ENUNK	TOTEN	EXCOM	EXINCNEW	EXINCURR	EXTREAT	EXINCOTH	EXINCUNK	EXABSND	EXWRNT	EXTRANS	EXDTH	EXOTHCOM	EXUNSAT	EXOTH	EXUNK	TOTEX	TOTEND	INORCASE	MALE	FEML	GENDUNK	TOTGEND	WHITE	BLACK	HISP	AMINALK	ASIAN	HAWPAC	TWORACE	ADDRACE	UNKRACE	TOTRACE	FELONY	MISD	OTHSROFF	SROFFUNK	TOTSROFF	DMVIOL	SXASLT	OTHVIOL	PROPERTY	DRUG	DUI	TRAF	OTHOFF	OFFUNK	TOTOFF	OUTST	OUTSTNUM	OUTSTIN	ANST	ANSTNUM	REPTPREV	HLDFAC	PAROLE	JAIL	PRISON	CBCF	ICE	DIRECT	SPLIT	SPNDEXC	SPNDIMP	OTHSUP	SUPUNK	TOTSUP	ACTIVE	RESTX	FINONLY	INACTIVE	ABSND	WRNT	OUTJURS	OTHSTAT	STATUNK	TOTSTAT	GPS	GPSNUM	GPSSXNUM	IMPEN	IMPEX	UNKEN	UNKEX	UNKINCASE	UNKGEND	UNKRACE2	UNKSROFF	UNKSROFF2	UNKSUP	UNKSTAT	INDS	CASES	OUTSTINCL	OUTSTEXCL	ESTOTBEG	ESENNOINC	ESENINC	ESOTHEN	ESENUNK	ESTOTEN	ESEXCOM	ESEXINCNEW	ESEXINCURR	ESEXTREAT	ESEXINCOTH	ESEXINCUNK	ESEXABSND	ESEXWRNT	ESEXTRANS	ESEXDTH	ESEXOTHCOM	ESEXUNSAT	ESEXOTH	ESEXUNK	ESTOTEX	ESTOTEND	ESMALE	ESFEML	ESGENDUNK	ESTOTGEND	ESWHITE	ESBLACK	ESHISP	ESAMINALK	ESASIAN	ESHAWPAC	ESTWORACE	ESADDRACE	ESUNKRACE	ESTOTRACE	ESFELONY	ESMISD	ESOTHSROFF	ESSROFFUNK	ESTOTSROFF	ESDMVIOL	ESSXASLT	ESOTHVIOL	ESPROPERTY	ESDRUG	ESDUI	ESTRAF	ESOTHOFF	ESOFFUNK	ESTOTOFF	ESOUTSTNUM	ESANSTNUM	ESPAROLE	ESJAIL	ESPRISON	ESCBCF	ESICE	ESDIRECT	ESSPLIT	ESSPNDEXC	ESSPNDIMP	ESOTHSUP	ESSUPUNK	ESTOTSUP	ESACTIVE	ESRESTX	ESFINONLY	ESINACTIVE	ESABSND	ESWRNT	ESOUTJURS	ESOTHSTAT	ESSTATUNK	ESTOTSTAT	ESGPSNUM	ESGPSSXNUM	SUPVRATE
30	MT	4	8362	1810	1047	0	1314	4171	1533	203	837	0	0	0	6	0	0	57	0	0	3	1250	3889	8621	3	6195	1933	493	8621	6466	169	0	1116	34	0	0	0	836	8621	7837	294	0	490	8621	235	555	1061	1930	1980	894	2	984	980	8621	1	748	1	-9	-9	1	1	-9	313	203	16	-9	4354	3483	0	0	0	784	8621	6617	16	0	0	249	4	748	203	784	8621	1	35	5	4300	4000	0	0	490	0	0	0	0	0	0	7837	294	748	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	1075
31	NE	1	13545	9108	-9	-9	0	9108	7193	-9	1527	-9	-8	-8	-8	-8	-8	43	47	1002	-8	0	9812	12940	1	9316	3624	0	12940	9446	1423	-9	388	130	-9	-9	-9	1553	12940	4141	8799	-8	0	12940	777	388	-9	-9	-9	5693	-9	6082	0	12940	1	301	1	1	608	2	1	-9	-9	-9	-9	-9	12940	-8	-8	-8	-8	0	12940	11805	-8	-9	-8	-9	828	-8	307	0	12940	2	-8	-8	9100	9800	0	0	0	0	0	0	0	0	0	12940	0	301	0	2	2	0	0	0	2	2	0	2	0	0	0	0	0	0	2	2	2	0	0	2	2	1	1	0	2	1	2	0	2	1	0	0	0	1	2	1	1	0	0	2	1	1	0	0	0	1	0	2	0	2	2	2	0	0	0	0	0	2	0	0	0	0	0	2	2	0	0	0	0	1	0	2	0	2	0	0	911
32	NV	1	12102	-9	-9	-9	5201	5201	3301	-9	-9	-9	0	0	21	-9	-9	43	-8	1911	0	0	5276	12027	1	8907	3120	0	12027	-9	-9	-9	-9	-9	-9	-9	-9	12027	12027	8585	3442	0	0	12027	-9	-9	-9	-9	-9	-9	-9	-9	12027	12027	1	1158	1	2	-8	2	1	-9	-9	-9	-9	-9	-8	-9	10949	-8	1078	0	12027	8482	-9	-9	111	2276	-9	1158	0	0	12027	2	-8	-8	5200	5300	0	0	0	0	0	0	0	0	0	12027	0	1158	0	2	0	0	0	2	2	1	0	0	0	2	2	2	0	0	2	0	2	2	0	2	2	1	1	2	2	0	0	0	0	0	0	0	0	2	2	1	2	0	0	2	0	0	0	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0	0	1	0	1	2	2	2	0	0	2	2	0	2	0	0	2	0	0	548
33	NH	1	3994	2603	87	0	46	2736	2612	-9	187	-8	-8	-8	-9	-9	-9	21	0	-8	-8	0	2820	3910	1	2905	1003	2	3910	3580	128	101	7	14	0	-9	22	58	3910	2371	1526	4	9	3910	-9	47	831	1297	1245	-9	-9	489	1	3910	1	165	1	1	-9	2	2	-8	-8	-8	-8	-8	3910	-9	-9	-9	-9	0	3910	3745	-9	0	0	-9	-9	165	0	0	3910	2	-8	-8	2700	2800	0	0	0	0	0	0	0	0	0	3910	0	165	0	2	2	2	2	2	2	2	0	2	0	0	0	0	0	0	2	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	0	2	2	2	2	0	0	2	2	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2	2	0	2	2	0	0	2	2	2	2	0	0	368
34	NJ	1	112598	-9	-9	-9	41600	41600	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	38300	38300	115898	1	91560	24338	0	115898	42908	45250	15647	0	1995	0	0	0	10098	115898	54472	43901	17525	0	115898	3073	1300	11150	43710	54175	1840	650	0	0	115898	1	2030	1	2	-8	2	2	-8	-8	-8	-8	-8	-9	-9	-9	-9	-9	115898	115898	57732	-9	33135	-9	18501	-8	2030	4500	0	115898	2	-8	-8	41600	38300	0	0	0	0	0	0	0	0	0	115898	0	2030	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	1	0	2	1	1	1	1	1	1	2	1	1	2	1	1	1	2	2	2	2	1	1	1	1	1	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	2	0	2	0	2	2	0	2	0	0	1667
35	NM	2	16690	6226	547	0	0	6773	3907	64	221	0	0	0	82	15	47	85	1022	1386	0	0	6829	16060	3	11640	4420	0	16060	4407	645	8729	1663	128	14	0	0	474	16060	0	3626	0	12434	16060	4082	375	80	2768	3422	993	75	639	3626	16060	1	374	1	-9	-9	1	1	224	-9	-9	-9	-9	1600	1526	-9	-9	-9	12934	16060	-9	-9	-9	-9	-9	-9	374	-9	15686	16060	1	294	114	8900	9500	0	0	0	0	0	0	0	0	0	12434	3626	374	0	3	2	2	0	0	2	2	2	2	0	0	0	2	2	2	2	2	2	0	0	2	3	1	1	0	3	1	1	1	1	1	1	0	0	1	2	0	2	0	2	2	1	1	1	1	1	1	1	1	1	3	2	0	1	0	0	0	0	1	1	0	0	0	3	3	0	0	0	0	0	0	1	0	1	3	0	0	1013
36	NY	1	107730	21339	6216	-9	429	27984	18681	-9	-9	-9	-9	-9	-9	-9	-9	444	-9	-9	-9	12335	31460	104254	1	80865	22509	880	104254	47710	29555	20752	466	1177	0	0	1412	3182	104254	50861	49392	118	3883	104254	-9	4325	16493	22026	16434	23455	2276	15362	3883	104254	1	1858	1	2	-8	1	-9	-9	-9	-9	-9	-9	64331	26332	0	5903	-9	7688	104254	87662	-9	-9	-9	-9	14734	1858	0	0	104254	1	741	-9	28000	31500	0	0	0	0	0	0	0	0	0	104254	0	1858	0	2	2	2	0	2	2	2	0	0	0	0	0	0	0	0	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	2	2	0	2	2	2	0	0	0	0	2	2	2	2	2	0	0	670
37	NC	1	94437	53933	153	0	0	54086	19779	3172	6418	0	0	0	8613	0	0	558	10014	8164	0	0	56718	90918	1	66954	23964	0	90918	43947	40739	3424	1987	283	55	0	0	483	90918	37689	53031	0	198	90918	2166	2030	9452	29785	20776	14968	6441	2475	2825	90918	1	954	1	2	-8	2	1	1632	-9	-9	-9	-9	-8	-9	7172	83746	0	0	90918	77413	7772	-9	-9	4779	-9	954	-8	0	90918	1	1968	131	54100	56700	0	0	0	0	0	0	0	0	0	90918	0	954	0	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	0	0	0	0	0	2	2	2	2	2	2	2	0	0	2	0	2	0	2	2	0	0	1181
38	ND	1	4947	3944	-9	-9	0	3944	1877	592	617	-9	-9	-9	171	0	0	39	-9	-9	-9	10	3306	5585	1	4103	1482	0	5585	4104	316	210	934	21	-9	-9	0	0	5585	4963	431	191	0	5585	193	333	831	1365	2125	286	30	356	66	5585	1	636	1	2	-8	2	1	-9	-9	-9	-9	-9	0	0	4544	1041	0	0	5585	4949	-9	-9	-9	-9	-9	636	-9	0	5585	1	56	53	3900	3300	0	0	0	0	0	0	0	0	0	5585	0	636	0	2	2	0	0	0	2	2	2	2	0	0	0	2	2	2	2	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	2	2	2	2	2	2	0	0	0	0	0	2	0	0	2	0	0	967
39	OH	186	243282	34409	8294	5762	70828	119293	47731	2568	8476	684	736	3792	3603	4024	1359	582	3746	4189	1915	38508	121913	238915	3	119847	46219	72849	238915	61532	30440	2119	69	258	5	236	352	143904	238915	48597	109428	1809	79081	238915	11647	4825	6010	18661	11430	15118	2610	4317	164297	238915	1	3118	3	1	24	1	1	189	933	157	1877	-9	40308	6879	7325	879	902	182622	238915	76151	1446	1523	8735	2627	17975	4065	1334	125059	238915	1	1685	14	139300	145000	0	0	40337	0	0	0	0	0	0	127514	71064	3104	0	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	2660
40	OK	3	27208	6281	2930	0	2394	11605	7332	660	572	0	0	0	0	0	0	132	0	159	0	1390	10245	28568	3	14733	4505	9330	28568	11546	3656	1659	1640	83	30	-9	48	9906	28568	0	9330	0	19238	28568	434	1599	3016	2731	7109	2894	247	3177	7361	28568	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	-9	0	3969	11253	5307	678	7361	28568	1969	0	0	0	0	0	1143	0	25456	28568	1	-9	-9	11600	10200	0	0	0	0	0	0	0	0	0	19238	9330	0	0	2	2	2	0	2	2	2	2	2	0	0	0	0	0	0	2	0	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	0	2	0	2	2	2	2	2	2	2	3	2	3	2	2	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	0	0	0	0	0	2	0	2	2	0	0	972
41	OR	1	36957	7036	6623	0	795	14454	7884	520	4163	0	0	0	131	0	26	136	0	110	518	0	13488	37923	1	29040	8883	0	37923	29671	2328	4646	559	626	-9	-9	0	93	37923	26018	10224	1681	0	37923	1094	1737	5826	6696	11003	4790	-8	6777	0	37923	1	962	1	2	-8	1	1	445	-9	-9	-9	-9	-9	-9	-9	-9	-9	37923	37923	-9	-9	-9	-9	-9	-9	-9	-9	37923	37923	2	-8	-8	14500	13500	0	0	0	0	0	0	0	0	0	37923	0	962	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1212
42	PA	2	171970	98858	0	1414	0	100272	72190	10698	3367	0	0	0	1104	28	0	1073	375	471	6199	0	95505	176737	1	129809	46928	0	176737	101858	58533	12273	118	1173	21	186	573	2002	176737	62616	106002	7960	159	176737	-9	4318	21451	38947	37353	33069	0	40637	962	176737	1	44	1	1	-9	2	1	-9	818	36	2	3	5970	0	0	0	0	170767	176737	146439	0	0	17503	12751	0	44	0	0	176737	1	-9	-9	100300	95500	0	0	0	0	0	0	0	0	0	176737	0	44	0	2	3	0	2	0	3	3	3	3	2	0	0	1	2	0	3	2	2	3	0	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	0	3	3	3	3	3	2	3	3	2	2	0	2	2	2	2	2	2	2	2	2	2	3	3	3	2	2	3	3	2	2	3	3	3	0	0	1748
44	RI	1	22988	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	23595	1	19803	3752	40	23595	12652	4813	4892	147	266	-9	-9	227	598	23595	17848	4937	810	0	23595	2412	1114	3123	2426	5648	499	541	7832	0	23595	1	834	1	2	-8	2	1	-8	-8	2294	-8	-8	-9	-9	-9	-9	-9	23595	23595	10815	-9	-9	7752	-9	3768	834	426	0	23595	1	-9	-9	4500	3900	0	0	0	0	0	0	0	0	0	23595	0	834	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	2	0	0	0	0	0	0	0	2	2	2	0	0	2	0	2	2	2	2	2	0	0	2793
45	SC	1	35300	11620	2032	0	0	13652	10699	560	2344	0	0	0	0	0	0	189	0	0	64	0	13856	35096	1	27316	7780	0	35096	16837	17552	523	46	59	0	0	79	0	35096	24155	10821	118	2	35096	719	496	846	17950	3128	0	0	11957	0	35096	1	1060	1	2	-8	2	1	248	-8	-8	-8	-8	0	6724	27810	562	0	0	35096	25955	0	0	3133	4894	54	1060	0	0	35096	1	229	177	13700	13900	0	0	0	0	0	0	0	0	0	35096	0	1060	0	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	931
46	SD	1	6262	-9	-9	-9	3674	3674	1832	-9	-9	-9	-9	573	-9	-9	-9	-9	-9	136	-9	592	3133	6803	1	-9	-9	6803	6803	-9	-9	-9	-9	-9	-9	-9	-9	6803	6803	5259	1544	-8	0	6803	-9	-9	-9	-9	-9	-9	-9	-9	6803	6803	1	507	1	2	-8	2	2	-8	-8	-8	-8	-8	-9	-9	-9	-9	-9	6803	6803	6296	-9	-9	-9	-9	-9	507	-8	0	6803	2	-8	-8	3700	3100	0	0	0	0	0	0	0	0	0	6803	0	507	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	2	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	0	0	1054
47	TN	3	65751	18432	5347	354	0	24133	17198	3797	4480	0	0	0	411	0	0	450	93	0	46	327	26802	62950	3	46162	16788	0	62950	38976	21658	1888	78	274	0	2	74	0	62950	57817	5133	0	0	62950	789	878	4702	11396	13108	2973	490	3396	25218	62950	1	2113	1	1	3345	1	1	-9	2334	387	-9	14	38702	3190	2440	10538	8035	45	62950	47332	777	0	0	7562	4796	2467	0	16	62950	1	574	510	24100	26800	0	0	0	0	0	0	0	0	0	57813	5137	2113	0	3	3	3	2	0	3	3	3	3	1	1	3	1	1	3	3	3	1	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	0	1239
48	TX	1	398607	-9	-9	-9	150244	150244	104631	-9	-9	-9	-8	47714	-9	-9	-9	1707	-8	-8	6698	0	160750	388101	1	283844	104188	69	388101	154974	77541	149969	842	3481	-9	-9	1225	69	388101	227590	160511	0	0	388101	19558	8823	37561	90609	93340	94197	-9	43944	69	388101	1	6995	1	1	4242	2	1	2805	3965	3868	2964	-9	-9	-9	-9	-9	-9	388101	388101	267775	-9	-9	3553	57116	-9	6995	52662	0	388101	1	-9	-9	150200	160800	0	0	0	0	0	0	0	0	0	388101	0	6995	0	2	0	0	0	2	2	2	0	0	0	0	2	0	0	0	2	0	0	2	0	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	0	0	0	0	0	0	2	2	2	0	0	2	2	0	2	2	0	2	0	0	1938
49	UT	1	11188	2091	3999	0	0	6090	2028	346	376	0	0	0	19	761	0	75	7	1683	0	0	5295	11983	1	8754	3229	0	11983	8465	548	1162	347	104	178	0	0	1179	11983	9998	1961	0	24	11983	479	881	1286	3290	4178	915	239	680	35	11983	1	321	1	2	-8	1	1	-8	2033	27	75	3	1961	0	9977	0	0	45	11983	10107	149	0	0	1279	62	371	15	0	11983	1	-9	-9	6100	5300	0	0	0	0	0	0	0	0	0	11983	0	321	0	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	583
50	VT	1	5791	2380	435	491	0	3306	2392	73	290	-8	-9	-9	-9	-9	-9	31	-9	167	482	0	3435	5662	1	4253	1407	2	5662	5060	196	2	42	44	-9	-9	-9	318	5662	2169	3465	-8	28	5662	628	405	941	1271	522	1048	326	493	28	5662	1	-9	-9	1	-9	2	1	-9	-8	304	-8	-9	2446	1130	806	1236	-8	44	5662	4708	-8	11	23	1	642	277	-8	0	5662	1	55	16	3300	3400	0	0	0	0	0	0	0	0	0	5662	0	0	0	1	1	1	1	0	2	1	1	1	0	0	0	0	0	0	2	0	2	1	0	2	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	0	2	0	0	1120
51	VA	1	54020	17881	10584	0	0	28465	9127	-9	-9	-9	-9	7779	0	86	5360	438	5613	0	11	234	28648	54966	1	41803	13134	29	54966	29328	24105	950	31	298	-9	-9	0	254	54966	54966	0	0	0	54966	-9	2153	8026	18994	15549	1648	665	7012	919	54966	1	5945	2	2	-8	2	1	-9	-9	-9	562	-9	-9	-9	-9	-9	-9	54966	54966	53239	0	0	0	1007	0	0	562	158	54966	1	340	67	28500	28600	0	0	0	0	0	0	0	0	0	54966	0	0	5945	2	2	2	2	0	2	2	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	0	0	0	0	2	0	0	0	0	0	0	2	2	2	2	2	2	2	2	2	2	2	2	0	0	848
53	WA	32	89199	1036	874	0	41966	43876	12314	137	30	0	417	153	128	306	14	125	56	242	537	20199	34658	94112	3	36116	11247	46749	94112	14460	4936	3900	1611	1252	8	2	7819	60124	94112	9405	42368	2553	39786	94112	3577	508	2147	2335	4359	5747	1059	1317	73063	94112	1	189	3	1	-9	1	1	53	643	-9	-9	24	4128	4994	1716	477	225	82572	94112	16777	6617	0	2333	3016	5292	159	1890	58028	94112	1	35	-9	58100	52800	0	0	14984	0	0	0	0	0	0	48704	30424	173	11	3	3	3	2	3	3	3	3	3	3	2	3	2	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	0	3	2	2	2	2	3	3	3	3	2	3	3	3	3	2	3	2	3	3	2	3	3	0	0	1713
54	WV	1	7174	-9	-9	-9	-9	-9	-9	144	501	-9	-9	-9	237	-9	-9	-9	-9	-9	-9	0	882	7174	1	5025	2149	0	7174	6497	540	54	3	7	2	39	0	32	7174	5168	894	274	838	7174	-9	635	-9	-9	-9	-9	-9	-9	6539	7174	1	169	1	2	-8	2	1	-9	-9	168	-9	-9	-8	367	4812	-9	-9	1995	7174	-9	-9	-9	-9	-9	-9	169	-9	7005	7174	1	25	25	900	900	0	0	0	0	0	0	0	0	0	7174	0	169	0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	0	0	0	0	0	0	2	2	2	0	0	0	2	0	0	0	2	2	0	0	2	2	0	0	0	0	0	0	2	0	2	2	0	0	488
55	WI	1	46140	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	46212	1	35911	10301	0	46212	32146	9326	2162	1779	-9	515	-9	282	2	46212	23037	23157	18	0	46212	-9	-9	-9	-9	-9	-9	-9	-9	46212	46212	1	1351	1	2	-8	1	1	33	-9	1036	-9	-9	-9	-9	14542	31642	28	0	46212	38225	116	-9	-8	5513	1007	1351	-8	0	46212	1	89	79	22900	22800	0	0	0	0	0	0	0	0	0	46212	0	1351	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	4	2	4	4	4	4	4	4	4	4	4	2	4	4	4	4	2	0	0	0	0	0	0	0	0	2	2	2	0	4	0	4	0	0	0	0	4	4	4	4	2	4	4	4	4	4	4	2	4	4	2	4	4	1034
56	WY	1	4984	2478	149	0	0	2627	1521	133	539	0	0	0	68	0	14	17	0	121	0	2	2415	5196	1	3754	1371	71	5196	4115	146	485	271	-9	-9	33	31	115	5196	3223	1941	0	32	5196	443	265	312	1022	1540	1050	21	1	542	5196	1	520	1	2	-8	2	1	-8	-8	-8	91	-8	0	266	3647	692	0	591	5196	4343	0	0	0	103	230	520	0	0	5196	1	25	7	2600	2400	0	0	0	0	0	0	0	0	0	0	5196	520	0	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	0	0	1165
